last_update,fin_year_end,period,exp_ccy_name,base_ccy_name,rate_type,rate
01/10/18 0:00,25/02/19 0:00,p8_next,CZK,INR,Plan,3.51
01/10/18 0:00,25/02/19 0:00,p9_next,CZK,INR,Plan,3.51
01/10/18 0:00,25/02/19 0:00,p10_next,CZK,INR,Plan,3.51
01/10/18 0:00,25/02/19 0:00,p11_next,CZK,INR,Plan,3.51
01/10/18 0:00,25/02/19 0:00,p12_next,CZK,INR,Plan,3.51
01/10/18 0:00,25/02/19 0:00,p1_next,EUR,CZK,Plan,25.91
01/10/18 0:00,25/02/19 0:00,p2_next,EUR,CZK,Plan,25.91
01/10/18 0:00,25/02/19 0:00,p3_next,EUR,CZK,Plan,25.91
01/10/18 0:00,25/02/19 0:00,p4_next,EUR,CZK,Plan,25.91
01/10/18 0:00,25/02/19 0:00,p5_next,EUR,CZK,Plan,25.91
01/10/18 0:00,25/02/19 0:00,p6_next,EUR,CZK,Plan,25.91
01/10/18 0:00,25/02/19 0:00,p7_next,EUR,CZK,Plan,26.16
01/10/18 0:00,25/02/19 0:00,p8_next,EUR,CZK,Plan,26.16
01/10/18 0:00,25/02/19 0:00,p9_next,EUR,CZK,Plan,26.16
01/10/18 0:00,25/02/19 0:00,p10_next,EUR,CZK,Plan,26.16
01/10/18 0:00,25/02/19 0:00,p11_next,EUR,CZK,Plan,26.16
01/10/18 0:00,25/02/19 0:00,p12_next,EUR,CZK,Plan,26.16
01/10/18 0:00,25/02/19 0:00,p1_next,EUR,HUF,Plan,325.05
01/10/18 0:00,25/02/19 0:00,p2_next,EUR,HUF,Plan,325.05
01/10/18 0:00,25/02/19 0:00,p3_next,EUR,HUF,Plan,325.05
01/10/18 0:00,25/02/19 0:00,p4_next,EUR,HUF,Plan,325.05
01/10/18 0:00,25/02/19 0:00,p5_next,EUR,HUF,Plan,325.05
01/10/18 0:00,25/02/19 0:00,p6_next,EUR,HUF,Plan,325.05
01/10/18 0:00,25/02/19 0:00,p7_next,EUR,HUF,Plan,327.12
01/10/18 0:00,25/02/19 0:00,p8_next,EUR,HUF,Plan,327.12
01/10/18 0:00,25/02/19 0:00,p9_next,EUR,HUF,Plan,327.12
01/10/18 0:00,25/02/19 0:00,p10_next,EUR,HUF,Plan,327.12
01/10/18 0:00,25/02/19 0:00,p11_next,EUR,HUF,Plan,327.12
01/10/18 0:00,25/02/19 0:00,p12_next,EUR,HUF,Plan,327.12
01/10/18 0:00,25/02/19 0:00,p1_next,EUR,INR,Plan,88.54
01/10/18 0:00,25/02/19 0:00,p2_next,EUR,INR,Plan,88.54
01/10/18 0:00,25/02/19 0:00,p3_next,EUR,INR,Plan,88.54
01/10/18 0:00,25/02/19 0:00,p4_next,EUR,INR,Plan,88.54
01/10/18 0:00,25/02/19 0:00,p5_next,EUR,INR,Plan,88.54
01/10/18 0:00,25/02/19 0:00,p6_next,EUR,INR,Plan,88.54
01/10/18 0:00,25/02/19 0:00,p7_next,EUR,INR,Plan,91.96
01/10/18 0:00,25/02/19 0:00,p8_next,EUR,INR,Plan,91.96
01/10/18 0:00,25/02/19 0:00,p9_next,EUR,INR,Plan,91.96
01/10/18 0:00,25/02/19 0:00,p10_next,EUR,INR,Plan,91.96
01/10/18 0:00,25/02/19 0:00,p11_next,EUR,INR,Plan,91.96
01/10/18 0:00,25/02/19 0:00,p12_next,EUR,INR,Plan,91.96
01/10/18 0:00,25/02/19 0:00,p1_next,EUR,MYR,Plan,4.9
01/10/18 0:00,25/02/19 0:00,p2_next,EUR,MYR,Plan,4.9
01/10/18 0:00,25/02/19 0:00,p3_next,EUR,MYR,Plan,4.9
01/10/18 0:00,25/02/19 0:00,p4_next,EUR,MYR,Plan,4.9
01/10/18 0:00,25/02/19 0:00,p5_next,EUR,MYR,Plan,4.9
01/10/18 0:00,25/02/19 0:00,p6_next,EUR,MYR,Plan,4.9
01/10/18 0:00,25/02/19 0:00,p7_next,EUR,MYR,Plan,5.01
01/10/18 0:00,25/02/19 0:00,p8_next,EUR,MYR,Plan,5.01
01/10/18 0:00,25/02/19 0:00,p9_next,EUR,MYR,Plan,5.01
01/10/18 0:00,25/02/19 0:00,p10_next,EUR,MYR,Plan,5.01
01/10/18 0:00,25/02/19 0:00,p11_next,EUR,MYR,Plan,5.01
01/10/18 0:00,25/02/19 0:00,p12_next,EUR,MYR,Plan,5.01
01/10/18 0:00,25/02/19 0:00,p1_next,EUR,PLN,Plan,4.33
01/10/18 0:00,25/02/19 0:00,p2_next,EUR,PLN,Plan,4.33
01/10/18 0:00,25/02/19 0:00,p3_next,EUR,PLN,Plan,4.33
01/10/18 0:00,25/02/19 0:00,p4_next,EUR,PLN,Plan,4.33
01/10/18 0:00,25/02/19 0:00,p5_next,EUR,PLN,Plan,4.33
01/10/18 0:00,25/02/19 0:00,p6_next,EUR,PLN,Plan,4.33
01/10/18 0:00,25/02/19 0:00,p7_next,EUR,PLN,Plan,4.38
01/10/18 0:00,25/02/19 0:00,p8_next,EUR,PLN,Plan,4.38
01/10/18 0:00,25/02/19 0:00,p9_next,EUR,PLN,Plan,4.38
01/10/18 0:00,25/02/19 0:00,p10_next,EUR,PLN,Plan,4.38
01/10/18 0:00,25/02/19 0:00,p11_next,EUR,PLN,Plan,4.38
01/10/18 0:00,25/02/19 0:00,p12_next,EUR,PLN,Plan,4.38
01/10/18 0:00,25/02/19 0:00,p1_next,EUR,THB,Plan,37.89
01/10/18 0:00,25/02/19 0:00,p2_next,EUR,THB,Plan,37.89
01/10/18 0:00,25/02/19 0:00,p3_next,EUR,THB,Plan,37.89
01/10/18 0:00,25/02/19 0:00,p4_next,EUR,THB,Plan,37.89
01/10/18 0:00,25/02/19 0:00,p5_next,EUR,THB,Plan,37.89
01/10/18 0:00,25/02/19 0:00,p6_next,EUR,THB,Plan,37.89
01/10/18 0:00,25/02/19 0:00,p7_next,EUR,THB,Plan,38.29
01/10/18 0:00,25/02/19 0:00,p8_next,EUR,THB,Plan,38.29
01/10/18 0:00,25/02/19 0:00,p9_next,EUR,THB,Plan,38.29
01/10/18 0:00,25/02/19 0:00,p10_next,EUR,THB,Plan,38.29
01/10/18 0:00,25/02/19 0:00,p11_next,EUR,THB,Plan,38.29
01/10/18 0:00,25/02/19 0:00,p12_next,EUR,THB,Plan,38.29
01/10/18 0:00,25/02/19 0:00,p1_next,GBP,AUD,Plan,1.82
01/10/18 0:00,25/02/19 0:00,p2_next,GBP,AUD,Plan,1.82
01/10/18 0:00,25/02/19 0:00,p3_next,GBP,AUD,Plan,1.82
01/10/18 0:00,25/02/19 0:00,p4_next,GBP,AUD,Plan,1.82
01/10/18 0:00,25/02/19 0:00,p5_next,GBP,AUD,Plan,1.82
01/10/18 0:00,25/02/19 0:00,p6_next,GBP,AUD,Plan,1.82
01/10/18 0:00,25/02/19 0:00,p7_next,GBP,AUD,Plan,1.83
01/10/18 0:00,25/02/19 0:00,p8_next,GBP,AUD,Plan,1.83
01/10/18 0:00,25/02/19 0:00,p9_next,GBP,AUD,Plan,1.83
01/10/18 0:00,25/02/19 0:00,p10_next,GBP,AUD,Plan,1.83
01/10/18 0:00,25/02/19 0:00,p11_next,GBP,AUD,Plan,1.83
01/10/18 0:00,25/02/19 0:00,p12_next,GBP,AUD,Plan,1.83
01/10/18 0:00,25/02/19 0:00,p1_next,GBP,CAD,Plan,1.71
01/10/18 0:00,25/02/19 0:00,p2_next,GBP,CAD,Plan,1.71
01/10/18 0:00,25/02/19 0:00,p3_next,GBP,CAD,Plan,1.71
01/10/18 0:00,25/02/19 0:00,p4_next,GBP,CAD,Plan,1.71
01/10/18 0:00,25/02/19 0:00,p5_next,GBP,CAD,Plan,1.71
01/10/18 0:00,25/02/19 0:00,p6_next,GBP,CAD,Plan,1.71
01/10/18 0:00,25/02/19 0:00,p7_next,GBP,CAD,Plan,1.72
01/10/18 0:00,25/02/19 0:00,p8_next,GBP,CAD,Plan,1.72
01/10/18 0:00,25/02/19 0:00,p9_next,GBP,CAD,Plan,1.72
01/10/18 0:00,25/02/19 0:00,p10_next,GBP,CAD,Plan,1.72
01/10/18 0:00,25/02/19 0:00,p11_next,GBP,CAD,Plan,1.72
01/10/18 0:00,25/02/19 0:00,p12_next,GBP,CAD,Plan,1.72
01/10/18 0:00,25/02/19 0:00,p1_next,GBP,CZK,Plan,28.93
01/10/18 0:00,25/02/19 0:00,p2_next,GBP,CZK,Plan,28.93
01/10/18 0:00,25/02/19 0:00,p3_next,GBP,CZK,Plan,28.93
01/10/18 0:00,25/02/19 0:00,p4_next,GBP,CZK,Plan,28.93
01/10/18 0:00,25/02/19 0:00,p5_next,GBP,CZK,Plan,28.93
01/10/18 0:00,25/02/19 0:00,p6_next,GBP,CZK,Plan,28.93
01/10/18 0:00,25/02/19 0:00,p7_next,GBP,CZK,Plan,28.99
01/10/18 0:00,25/02/19 0:00,p8_next,GBP,CZK,Plan,28.99
01/10/18 0:00,25/02/19 0:00,p9_next,GBP,CZK,Plan,28.99
01/10/18 0:00,25/02/19 0:00,p10_next,GBP,CZK,Plan,28.99
01/10/18 0:00,25/02/19 0:00,p11_next,GBP,CZK,Plan,28.99
01/10/18 0:00,25/02/19 0:00,p12_next,GBP,CZK,Plan,28.99
01/10/18 0:00,25/02/19 0:00,p1_next,GBP,DKK,Plan,8.31
01/10/18 0:00,25/02/19 0:00,p2_next,GBP,DKK,Plan,8.31
01/10/18 0:00,25/02/19 0:00,p3_next,GBP,DKK,Plan,8.31
01/10/18 0:00,25/02/19 0:00,p4_next,GBP,DKK,Plan,8.31
01/10/18 0:00,25/02/19 0:00,p5_next,GBP,DKK,Plan,8.31
01/10/18 0:00,25/02/19 0:00,p6_next,GBP,DKK,Plan,8.31
01/10/18 0:00,25/02/19 0:00,p7_next,GBP,DKK,Plan,8.24
01/10/18 0:00,25/02/19 0:00,p8_next,GBP,DKK,Plan,8.24
01/10/18 0:00,25/02/19 0:00,p9_next,GBP,DKK,Plan,8.24
01/10/18 0:00,25/02/19 0:00,p10_next,GBP,DKK,Plan,8.24
01/10/18 0:00,25/02/19 0:00,p11_next,GBP,DKK,Plan,8.24
01/10/18 0:00,25/02/19 0:00,p12_next,GBP,DKK,Plan,8.24
01/10/18 0:00,25/02/19 0:00,p1_next,GBP,HUF,Plan,363.22
01/10/18 0:00,25/02/19 0:00,p2_next,GBP,HUF,Plan,363.22
01/10/18 0:00,25/02/19 0:00,p3_next,GBP,HUF,Plan,363.22
01/10/18 0:00,25/02/19 0:00,p4_next,GBP,HUF,Plan,363.22
01/10/18 0:00,25/02/19 0:00,p5_next,GBP,HUF,Plan,363.22
01/10/18 0:00,25/02/19 0:00,p6_next,GBP,HUF,Plan,363.22
01/10/18 0:00,25/02/19 0:00,p7_next,GBP,HUF,Plan,362.48
01/10/18 0:00,25/02/19 0:00,p8_next,GBP,HUF,Plan,362.48
01/10/18 0:00,25/02/19 0:00,p9_next,GBP,HUF,Plan,362.48
01/10/18 0:00,25/02/19 0:00,p10_next,GBP,HUF,Plan,362.48
01/10/18 0:00,25/02/19 0:00,p11_next,GBP,HUF,Plan,362.48
01/10/18 0:00,25/02/19 0:00,p12_next,GBP,HUF,Plan,362.48
01/10/18 0:00,25/02/19 0:00,p1_next,GBP,INR,Plan,98.82
01/10/18 0:00,25/02/19 0:00,p2_next,GBP,INR,Plan,98.82
01/10/18 0:00,25/02/19 0:00,p3_next,GBP,INR,Plan,98.82
01/10/18 0:00,25/02/19 0:00,p4_next,GBP,INR,Plan,98.82
01/10/18 0:00,25/02/19 0:00,p5_next,GBP,INR,Plan,98.82
01/10/18 0:00,25/02/19 0:00,p6_next,GBP,INR,Plan,98.82
01/10/18 0:00,25/02/19 0:00,p7_next,GBP,INR,Plan,101.87
01/10/18 0:00,25/02/19 0:00,p8_next,GBP,INR,Plan,101.87
01/10/18 0:00,25/02/19 0:00,p9_next,GBP,INR,Plan,101.87
01/10/18 0:00,25/02/19 0:00,p10_next,GBP,INR,Plan,101.87
01/10/18 0:00,25/02/19 0:00,p11_next,GBP,INR,Plan,101.87
01/10/18 0:00,25/02/19 0:00,p12_next,GBP,INR,Plan,101.87
01/10/18 0:00,25/02/19 0:00,p1_next,GBP,MYR,Plan,5.47
01/10/18 0:00,25/02/19 0:00,p2_next,GBP,MYR,Plan,5.47
01/10/18 0:00,25/02/19 0:00,p3_next,GBP,MYR,Plan,5.47
01/10/18 0:00,25/02/19 0:00,p4_next,GBP,MYR,Plan,5.47
01/10/18 0:00,25/02/19 0:00,p5_next,GBP,MYR,Plan,5.47
01/10/18 0:00,25/02/19 0:00,p6_next,GBP,MYR,Plan,5.47
01/10/18 0:00,25/02/19 0:00,p7_next,GBP,MYR,Plan,5.55
01/10/18 0:00,25/02/19 0:00,p8_next,GBP,MYR,Plan,5.55
01/10/18 0:00,25/02/19 0:00,p9_next,GBP,MYR,Plan,5.55
01/10/18 0:00,25/02/19 0:00,p10_next,GBP,MYR,Plan,5.55
01/10/18 0:00,25/02/19 0:00,p11_next,GBP,MYR,Plan,5.55
01/10/18 0:00,25/02/19 0:00,p12_next,GBP,MYR,Plan,5.55
01/10/18 0:00,25/02/19 0:00,p1_next,GBP,NOK,Plan,10.68
01/10/18 0:00,25/02/19 0:00,p2_next,GBP,NOK,Plan,10.68
01/10/18 0:00,25/02/19 0:00,p3_next,GBP,NOK,Plan,10.68
01/10/18 0:00,25/02/19 0:00,p4_next,GBP,NOK,Plan,10.68
01/10/18 0:00,25/02/19 0:00,p5_next,GBP,NOK,Plan,10.68
01/10/18 0:00,25/02/19 0:00,p6_next,GBP,NOK,Plan,10.68
01/10/18 0:00,25/02/19 0:00,p7_next,GBP,NOK,Plan,10.7
01/10/18 0:00,25/02/19 0:00,p8_next,GBP,NOK,Plan,10.7
01/10/18 0:00,25/02/19 0:00,p9_next,GBP,NOK,Plan,10.7
01/10/18 0:00,25/02/19 0:00,p10_next,GBP,NOK,Plan,10.7
01/10/18 0:00,25/02/19 0:00,p11_next,GBP,NOK,Plan,10.7
01/10/18 0:00,25/02/19 0:00,p12_next,GBP,NOK,Plan,10.7
01/10/18 0:00,25/02/19 0:00,p1_next,GBP,NZD,Plan,1.99
01/10/18 0:00,25/02/19 0:00,p2_next,GBP,NZD,Plan,1.99
01/10/18 0:00,25/02/19 0:00,p3_next,GBP,NZD,Plan,1.99
01/10/18 0:00,25/02/19 0:00,p4_next,GBP,NZD,Plan,1.99
01/10/18 0:00,25/02/19 0:00,p5_next,GBP,NZD,Plan,1.99
01/10/18 0:00,25/02/19 0:00,p6_next,GBP,NZD,Plan,1.99
01/10/18 0:00,25/02/19 0:00,p7_next,GBP,NZD,Plan,2
01/10/18 0:00,25/02/19 0:00,p8_next,GBP,NZD,Plan,2
01/10/18 0:00,25/02/19 0:00,p9_next,GBP,NZD,Plan,2
01/10/18 0:00,25/02/19 0:00,p10_next,GBP,NZD,Plan,2
01/10/18 0:00,25/02/19 0:00,p11_next,GBP,NZD,Plan,2
01/10/18 0:00,25/02/19 0:00,p12_next,GBP,NZD,Plan,2
01/10/18 0:00,25/02/19 0:00,p1_next,GBP,PLN,Plan,4.84
01/10/18 0:00,25/02/19 0:00,p2_next,GBP,PLN,Plan,4.84
01/10/18 0:00,25/02/19 0:00,p3_next,GBP,PLN,Plan,4.84
01/10/18 0:00,25/02/19 0:00,p4_next,GBP,PLN,Plan,4.84
01/10/18 0:00,25/02/19 0:00,p5_next,GBP,PLN,Plan,4.84
01/10/18 0:00,25/02/19 0:00,p6_next,GBP,PLN,Plan,4.84
01/10/18 0:00,25/02/19 0:00,p7_next,GBP,PLN,Plan,4.86
01/10/18 0:00,25/02/19 0:00,p8_next,GBP,PLN,Plan,4.86
01/10/18 0:00,25/02/19 0:00,p9_next,GBP,PLN,Plan,4.86
01/10/18 0:00,25/02/19 0:00,p10_next,GBP,PLN,Plan,4.86
01/10/18 0:00,25/02/19 0:00,p11_next,GBP,PLN,Plan,4.86
01/10/18 0:00,25/02/19 0:00,p12_next,GBP,PLN,Plan,4.86
01/10/18 0:00,25/02/19 0:00,p1_next,GBP,THB,Plan,42.33
01/10/18 0:00,25/02/19 0:00,p2_next,GBP,THB,Plan,42.33
01/10/18 0:00,25/02/19 0:00,p3_next,GBP,THB,Plan,42.33
01/10/18 0:00,25/02/19 0:00,p4_next,GBP,THB,Plan,42.33
01/10/18 0:00,25/02/19 0:00,p5_next,GBP,THB,Plan,42.33
01/10/18 0:00,25/02/19 0:00,p6_next,GBP,THB,Plan,42.33
01/10/18 0:00,25/02/19 0:00,p7_next,GBP,THB,Plan,42.46
01/10/18 0:00,25/02/19 0:00,p8_next,GBP,THB,Plan,42.46
01/10/18 0:00,25/02/19 0:00,p9_next,GBP,THB,Plan,42.46
01/10/18 0:00,25/02/19 0:00,p10_next,GBP,THB,Plan,42.46
01/10/18 0:00,25/02/19 0:00,p11_next,GBP,THB,Plan,42.46
01/10/18 0:00,25/02/19 0:00,p12_next,GBP,THB,Plan,42.46
01/10/18 0:00,25/02/19 0:00,p1_next,GBP,THB,Plan,42.33
01/10/18 0:00,25/02/19 0:00,p2_next,HUF,INR,Plan,3.7037
01/10/18 0:00,25/02/19 0:00,p3_next,HUF,INR,Plan,3.7037
01/10/18 0:00,25/02/19 0:00,p4_next,HUF,INR,Plan,3.7037
01/10/18 0:00,25/02/19 0:00,p5_next,HUF,INR,Plan,3.7037
01/10/18 0:00,25/02/19 0:00,p6_next,HUF,INR,Plan,3.7037
01/10/18 0:00,25/02/19 0:00,p7_next,HUF,INR,Plan,3.57143
01/10/18 0:00,25/02/19 0:00,p8_next,HUF,INR,Plan,3.57143
01/10/18 0:00,25/02/19 0:00,p9_next,HUF,INR,Plan,3.57143
01/10/18 0:00,25/02/19 0:00,p10_next,HUF,INR,Plan,3.57143
01/10/18 0:00,25/02/19 0:00,p11_next,HUF,INR,Plan,3.57143
01/10/18 0:00,25/02/19 0:00,p12_next,HUF,INR,Plan,3.57143
01/10/18 0:00,25/02/19 0:00,p1_next,MYR,THB,Plan,7.7
01/10/18 0:00,25/02/19 0:00,p2_next,MYR,THB,Plan,7.7
01/10/18 0:00,25/02/19 0:00,p3_next,MYR,THB,Plan,7.7
01/10/18 0:00,25/02/19 0:00,p4_next,MYR,THB,Plan,7.7
01/10/18 0:00,25/02/19 0:00,p5_next,MYR,THB,Plan,7.7
01/10/18 0:00,25/02/19 0:00,p6_next,MYR,THB,Plan,7.7
01/10/18 0:00,25/02/19 0:00,p7_next,MYR,THB,Plan,7.63
01/10/18 0:00,25/02/19 0:00,p8_next,MYR,THB,Plan,7.63
01/10/18 0:00,25/02/19 0:00,p9_next,MYR,THB,Plan,7.63
01/10/18 0:00,25/02/19 0:00,p10_next,MYR,THB,Plan,7.63
01/10/18 0:00,25/02/19 0:00,p11_next,MYR,THB,Plan,7.63
01/10/18 0:00,25/02/19 0:00,p12_next,MYR,THB,Plan,7.63
01/10/18 0:00,25/02/19 0:00,p1_next,PLN,CZK,Plan,5.98
01/10/18 0:00,25/02/19 0:00,p2_next,PLN,CZK,Plan,5.98
01/10/18 0:00,25/02/19 0:00,p3_next,PLN,CZK,Plan,5.98
01/10/18 0:00,25/02/19 0:00,p4_next,PLN,CZK,Plan,5.98
01/10/18 0:00,25/02/19 0:00,p5_next,PLN,CZK,Plan,5.98
01/10/18 0:00,25/02/19 0:00,p6_next,PLN,CZK,Plan,5.98
01/10/18 0:00,25/02/19 0:00,p7_next,PLN,CZK,Plan,5.97
01/10/18 0:00,25/02/19 0:00,p8_next,PLN,CZK,Plan,5.97
01/10/18 0:00,25/02/19 0:00,p9_next,PLN,CZK,Plan,5.97
01/10/18 0:00,25/02/19 0:00,p10_next,PLN,CZK,Plan,5.97
01/10/18 0:00,25/02/19 0:00,p11_next,PLN,CZK,Plan,5.97
01/10/18 0:00,25/02/19 0:00,p12_next,PLN,CZK,Plan,5.97
01/10/18 0:00,25/02/19 0:00,p1_next,PLN,HUF,Plan,75.05
01/10/18 0:00,25/02/19 0:00,p2_next,PLN,HUF,Plan,75.05
01/10/18 0:00,25/02/19 0:00,p3_next,PLN,HUF,Plan,75.05
01/10/18 0:00,25/02/19 0:00,p4_next,PLN,HUF,Plan,75.05
01/10/18 0:00,25/02/19 0:00,p5_next,PLN,HUF,Plan,75.05
01/10/18 0:00,25/02/19 0:00,p6_next,PLN,HUF,Plan,75.05
01/10/18 0:00,25/02/19 0:00,p7_next,PLN,HUF,Plan,74.65
01/10/18 0:00,25/02/19 0:00,p8_next,PLN,HUF,Plan,74.65
01/10/18 0:00,25/02/19 0:00,p9_next,PLN,HUF,Plan,74.65
01/10/18 0:00,25/02/19 0:00,p10_next,PLN,HUF,Plan,74.65
01/10/18 0:00,25/02/19 0:00,p11_next,PLN,HUF,Plan,74.65
01/10/18 0:00,25/02/19 0:00,p12_next,PLN,HUF,Plan,74.65
01/10/18 0:00,25/02/19 0:00,p1_next,PLN,INR,Plan,20.37
01/10/18 0:00,25/02/19 0:00,p2_next,PLN,INR,Plan,20.37
01/10/18 0:00,25/02/19 0:00,p3_next,PLN,INR,Plan,20.37
01/10/18 0:00,25/02/19 0:00,p4_next,PLN,INR,Plan,20.37
01/10/18 0:00,25/02/19 0:00,p5_next,PLN,INR,Plan,20.37
01/10/18 0:00,25/02/19 0:00,p6_next,PLN,INR,Plan,20.37
01/10/18 0:00,25/02/19 0:00,p7_next,PLN,INR,Plan,20.92
01/10/18 0:00,25/02/19 0:00,p8_next,PLN,INR,Plan,20.92
01/10/18 0:00,25/02/19 0:00,p9_next,PLN,INR,Plan,20.92
01/10/18 0:00,25/02/19 0:00,p10_next,PLN,INR,Plan,20.92
01/10/18 0:00,25/02/19 0:00,p11_next,PLN,INR,Plan,20.92
01/10/18 0:00,25/02/19 0:00,p12_next,PLN,INR,Plan,20.92
01/10/18 0:00,25/02/19 0:00,p1_next,USD,CNH,Plan,6.93
01/10/18 0:00,25/02/19 0:00,p2_next,USD,CNH,Plan,6.93
01/10/18 0:00,25/02/19 0:00,p3_next,USD,CNH,Plan,6.93
01/10/18 0:00,25/02/19 0:00,p4_next,USD,CNH,Plan,6.93
01/10/18 0:00,25/02/19 0:00,p5_next,USD,CNH,Plan,6.93
01/10/18 0:00,25/02/19 0:00,p6_next,USD,CNH,Plan,6.93
01/10/18 0:00,25/02/19 0:00,p7_next,USD,CNH,Plan,6.96
01/10/18 0:00,25/02/19 0:00,p8_next,USD,CNH,Plan,6.96
01/10/18 0:00,25/02/19 0:00,p9_next,USD,CNH,Plan,6.96
01/10/18 0:00,25/02/19 0:00,p10_next,USD,CNH,Plan,6.96
01/10/18 0:00,25/02/19 0:00,p11_next,USD,CNH,Plan,6.96
01/10/18 0:00,25/02/19 0:00,p12_next,USD,CNH,Plan,6.96
01/10/18 0:00,25/02/19 0:00,p1_next,USD,CZK,Plan,21.93
01/10/18 0:00,25/02/19 0:00,p2_next,USD,CZK,Plan,21.93
01/10/18 0:00,25/02/19 0:00,p3_next,USD,CZK,Plan,21.93
01/10/18 0:00,25/02/19 0:00,p4_next,USD,CZK,Plan,21.93
01/10/18 0:00,25/02/19 0:00,p5_next,USD,CZK,Plan,21.93
01/10/18 0:00,25/02/19 0:00,p6_next,USD,CZK,Plan,21.93
01/10/18 0:00,25/02/19 0:00,p7_next,USD,CZK,Plan,21.76
01/10/18 0:00,25/02/19 0:00,p8_next,USD,CZK,Plan,21.76
01/10/18 0:00,25/02/19 0:00,p9_next,USD,CZK,Plan,21.76
01/10/18 0:00,25/02/19 0:00,p10_next,USD,CZK,Plan,21.76
01/10/18 0:00,25/02/19 0:00,p11_next,USD,CZK,Plan,21.76
01/10/18 0:00,25/02/19 0:00,p12_next,USD,CZK,Plan,21.76
01/10/18 0:00,25/02/19 0:00,p1_next,USD,HUF,Plan,275.29
01/10/18 0:00,25/02/19 0:00,p2_next,USD,HUF,Plan,275.29
01/10/18 0:00,25/02/19 0:00,p3_next,USD,HUF,Plan,275.29
01/10/18 0:00,25/02/19 0:00,p4_next,USD,HUF,Plan,275.29
01/10/18 0:00,25/02/19 0:00,p5_next,USD,HUF,Plan,275.29
01/10/18 0:00,25/02/19 0:00,p6_next,USD,HUF,Plan,275.29
01/10/18 0:00,25/02/19 0:00,p7_next,USD,HUF,Plan,272.24
01/10/18 0:00,25/02/19 0:00,p8_next,USD,HUF,Plan,272.24
01/10/18 0:00,25/02/19 0:00,p9_next,USD,HUF,Plan,272.24
01/10/18 0:00,25/02/19 0:00,p10_next,USD,HUF,Plan,272.24
01/10/18 0:00,25/02/19 0:00,p11_next,USD,HUF,Plan,272.24
01/10/18 0:00,25/02/19 0:00,p12_next,USD,HUF,Plan,272.24
01/10/18 0:00,25/02/19 0:00,p1_next,USD,INR,Plan,74.73
01/10/18 0:00,25/02/19 0:00,p2_next,USD,INR,Plan,74.73
01/10/18 0:00,25/02/19 0:00,p3_next,USD,INR,Plan,74.73
01/10/18 0:00,25/02/19 0:00,p4_next,USD,INR,Plan,74.73
01/10/18 0:00,25/02/19 0:00,p5_next,USD,INR,Plan,74.73
01/10/18 0:00,25/02/19 0:00,p6_next,USD,INR,Plan,74.73
01/10/18 0:00,25/02/19 0:00,p7_next,USD,INR,Plan,76.3
01/10/18 0:00,25/02/19 0:00,p8_next,USD,INR,Plan,76.3
01/10/18 0:00,25/02/19 0:00,p9_next,USD,INR,Plan,76.3
01/10/18 0:00,25/02/19 0:00,p10_next,USD,INR,Plan,76.3
01/10/18 0:00,25/02/19 0:00,p11_next,USD,INR,Plan,76.3
01/10/18 0:00,25/02/19 0:00,p12_next,USD,INR,Plan,76.3
01/10/18 0:00,25/02/19 0:00,p1_next,USD,MYR,Plan,4.14
01/10/18 0:00,25/02/19 0:00,p2_next,USD,MYR,Plan,4.14
01/10/18 0:00,25/02/19 0:00,p3_next,USD,MYR,Plan,4.14
01/10/18 0:00,25/02/19 0:00,p4_next,USD,MYR,Plan,4.14
01/10/18 0:00,25/02/19 0:00,p5_next,USD,MYR,Plan,4.14
01/10/18 0:00,25/02/19 0:00,p6_next,USD,MYR,Plan,4.14
01/10/18 0:00,25/02/19 0:00,p7_next,USD,MYR,Plan,4.16
01/10/18 0:00,25/02/19 0:00,p8_next,USD,MYR,Plan,4.16
01/10/18 0:00,25/02/19 0:00,p9_next,USD,MYR,Plan,4.16
01/10/18 0:00,25/02/19 0:00,p10_next,USD,MYR,Plan,4.16
01/10/18 0:00,25/02/19 0:00,p11_next,USD,MYR,Plan,4.16
01/10/18 0:00,25/02/19 0:00,p12_next,USD,MYR,Plan,4.16
01/10/18 0:00,25/02/19 0:00,p1_next,USD,PLN,Plan,3.67
01/10/18 0:00,25/02/19 0:00,p2_next,USD,PLN,Plan,3.67
01/10/18 0:00,25/02/19 0:00,p3_next,USD,PLN,Plan,3.67
01/10/18 0:00,25/02/19 0:00,p4_next,USD,PLN,Plan,3.67
01/10/18 0:00,25/02/19 0:00,p5_next,USD,PLN,Plan,3.67
01/10/18 0:00,25/02/19 0:00,p6_next,USD,PLN,Plan,3.67
01/10/18 0:00,25/02/19 0:00,p7_next,USD,PLN,Plan,3.65
01/10/18 0:00,25/02/19 0:00,p8_next,USD,PLN,Plan,3.65
01/10/18 0:00,25/02/19 0:00,p9_next,USD,PLN,Plan,3.65
01/10/18 0:00,25/02/19 0:00,p10_next,USD,PLN,Plan,3.65
01/10/18 0:00,25/02/19 0:00,p11_next,USD,PLN,Plan,3.65
01/10/18 0:00,25/02/19 0:00,p12_next,USD,PLN,Plan,3.65
01/10/18 0:00,25/02/19 0:00,p1_next,USD,THB,Plan,32.1
01/10/18 0:00,25/02/19 0:00,p2_next,USD,THB,Plan,32.1
01/10/18 0:00,25/02/19 0:00,p3_next,USD,THB,Plan,32.1
